--- Log rolled over at 2025-11-25 18:21:36 (exceeded 102400 bytes) ---
2025-11-25 17:30:22 | Status: MATCH_ENDED | Players: KJ, Paralizzka | Time: 987.0s | isReplay: False | Success: True
2025-11-25 17:56:44 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 12.0s | isReplay: False | Success: True
2025-11-25 17:56:51 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 19.0s | isReplay: False | Success: True
2025-11-25 17:56:58 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 26.0s | isReplay: False | Success: True
2025-11-25 17:57:05 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 34.0s | isReplay: False | Success: True
2025-11-25 17:57:12 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 41.0s | isReplay: False | Success: True
2025-11-25 17:57:19 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 48.0s | isReplay: False | Success: True
2025-11-25 17:57:26 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 55.0s | isReplay: False | Success: True
2025-11-25 17:57:33 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 62.0s | isReplay: False | Success: True
2025-11-25 17:57:40 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 69.0s | isReplay: False | Success: True
2025-11-25 17:57:47 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 77.0s | isReplay: False | Success: True
2025-11-25 17:57:54 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 84.0s | isReplay: False | Success: True
2025-11-25 17:58:01 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 91.0s | isReplay: False | Success: True
2025-11-25 17:58:08 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 98.0s | isReplay: False | Success: True
2025-11-25 17:58:15 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 105.0s | isReplay: False | Success: True
2025-11-25 17:58:22 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 113.0s | isReplay: False | Success: True
2025-11-25 17:58:29 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 120.0s | isReplay: False | Success: True
2025-11-25 17:58:36 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 127.0s | isReplay: False | Success: True
2025-11-25 17:58:43 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 134.0s | isReplay: False | Success: True
2025-11-25 17:58:50 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 141.0s | isReplay: False | Success: True
2025-11-25 17:58:57 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 148.0s | isReplay: False | Success: True
2025-11-25 17:59:05 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 156.0s | isReplay: False | Success: True
2025-11-25 17:59:12 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 163.0s | isReplay: False | Success: True
2025-11-25 17:59:19 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 170.0s | isReplay: False | Success: True
2025-11-25 17:59:26 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 177.0s | isReplay: False | Success: True
2025-11-25 17:59:33 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 184.0s | isReplay: False | Success: True
2025-11-25 17:59:40 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 192.0s | isReplay: False | Success: True
2025-11-25 17:59:47 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 199.0s | isReplay: False | Success: True
2025-11-25 17:59:54 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 206.0s | isReplay: False | Success: True
2025-11-25 18:00:01 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 213.0s | isReplay: False | Success: True
2025-11-25 18:00:08 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 220.0s | isReplay: False | Success: True
2025-11-25 18:00:15 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 228.0s | isReplay: False | Success: True
2025-11-25 18:00:22 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 235.0s | isReplay: False | Success: True
2025-11-25 18:00:29 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 242.0s | isReplay: False | Success: True
2025-11-25 18:00:36 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 249.0s | isReplay: False | Success: True
2025-11-25 18:00:43 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 256.0s | isReplay: False | Success: True
2025-11-25 18:00:50 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 264.0s | isReplay: False | Success: True
2025-11-25 18:00:57 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 271.0s | isReplay: False | Success: True
2025-11-25 18:01:04 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 278.0s | isReplay: False | Success: True
2025-11-25 18:01:11 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 285.0s | isReplay: False | Success: True
2025-11-25 18:01:18 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 292.0s | isReplay: False | Success: True
2025-11-25 18:01:25 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 299.0s | isReplay: False | Success: True
2025-11-25 18:01:32 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 307.0s | isReplay: False | Success: True
2025-11-25 18:01:40 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 314.0s | isReplay: False | Success: True
2025-11-25 18:01:47 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 321.0s | isReplay: False | Success: True
2025-11-25 18:01:54 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 328.0s | isReplay: False | Success: True
2025-11-25 18:02:01 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 335.0s | isReplay: False | Success: True
2025-11-25 18:02:08 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 343.0s | isReplay: False | Success: True
2025-11-25 18:02:15 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 350.0s | isReplay: False | Success: True
2025-11-25 18:02:22 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 357.0s | isReplay: False | Success: True
2025-11-25 18:02:29 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 364.0s | isReplay: False | Success: True
2025-11-25 18:02:36 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 371.0s | isReplay: False | Success: True
2025-11-25 18:02:43 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 379.0s | isReplay: False | Success: True
2025-11-25 18:02:50 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 386.0s | isReplay: False | Success: True
2025-11-25 18:02:57 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 393.0s | isReplay: False | Success: True
2025-11-25 18:03:04 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 400.0s | isReplay: False | Success: True
2025-11-25 18:03:11 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 407.0s | isReplay: False | Success: True
2025-11-25 18:03:18 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 415.0s | isReplay: False | Success: True
2025-11-25 18:03:25 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 422.0s | isReplay: False | Success: True
2025-11-25 18:03:32 | Status: MATCH_STARTED | Players: KJ, JaSuHonza | Time: 429.0s | isReplay: False | Success: True
2025-11-25 18:03:39 | Status: MATCH_ENDED | Players: KJ, JaSuHonza | Time: 436.0s | isReplay: False | Success: True
2025-11-25 18:03:46 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:03:54 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:04:01 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:04:08 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:04:15 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:04:22 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:04:29 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:04:36 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:04:43 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:04:50 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:04:57 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:05:04 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:05:11 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:05:18 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:05:25 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:05:32 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:05:39 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:05:46 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:05:53 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:06:01 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:06:08 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:06:15 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:06:22 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:06:29 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:06:36 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:06:43 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:06:50 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:06:57 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:07:04 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:07:11 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:07:18 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:07:25 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:07:32 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:07:39 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:07:46 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:07:54 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:08:01 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:08:08 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:08:15 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:08:22 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:08:29 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:08:36 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:08:43 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:08:50 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:08:57 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:09:09 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:09:16 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:09:23 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:09:30 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:09:37 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:09:44 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:09:51 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:09:58 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:10:05 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:10:12 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:10:19 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:10:26 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:10:33 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:10:40 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:10:47 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:10:54 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:11:02 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:11:09 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:11:16 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:11:23 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:11:30 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:11:37 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:11:44 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:11:51 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:11:58 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:12:05 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:12:12 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:12:19 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:12:26 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:12:33 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:12:40 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:12:47 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:12:54 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:13:02 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:13:09 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:13:16 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:13:23 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:13:30 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:13:37 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:13:44 | Status: REPLAY_ENDED | Players: KJ, JaSuHonza | Time: 437.0s | isReplay: True | Success: True
2025-11-25 18:13:51 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 0.0s | isReplay: False | Success: True
2025-11-25 18:13:58 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 1.0s | isReplay: False | Success: True
2025-11-25 18:14:05 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 8.0s | isReplay: False | Success: True
2025-11-25 18:14:12 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 15.0s | isReplay: False | Success: True
2025-11-25 18:14:19 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 23.0s | isReplay: False | Success: True
2025-11-25 18:14:26 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 30.0s | isReplay: False | Success: True
2025-11-25 18:14:33 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 37.0s | isReplay: False | Success: True
2025-11-25 18:14:40 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 44.0s | isReplay: False | Success: True
2025-11-25 18:14:47 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 51.0s | isReplay: False | Success: True
2025-11-25 18:14:54 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 59.0s | isReplay: False | Success: True
2025-11-25 18:15:01 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 66.0s | isReplay: False | Success: True
2025-11-25 18:15:08 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 73.0s | isReplay: False | Success: True
2025-11-25 18:15:16 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 80.0s | isReplay: False | Success: True
2025-11-25 18:15:23 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 87.0s | isReplay: False | Success: True
2025-11-25 18:15:30 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 94.0s | isReplay: False | Success: True
2025-11-25 18:15:37 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 102.0s | isReplay: False | Success: True
2025-11-25 18:15:44 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 109.0s | isReplay: False | Success: True
2025-11-25 18:15:51 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 116.0s | isReplay: False | Success: True
2025-11-25 18:15:58 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 123.0s | isReplay: False | Success: True
2025-11-25 18:16:05 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 130.0s | isReplay: False | Success: True
2025-11-25 18:16:12 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 138.0s | isReplay: False | Success: True
2025-11-25 18:16:19 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 145.0s | isReplay: False | Success: True
2025-11-25 18:16:26 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 152.0s | isReplay: False | Success: True
2025-11-25 18:16:33 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 159.0s | isReplay: False | Success: True
2025-11-25 18:16:40 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 166.0s | isReplay: False | Success: True
2025-11-25 18:16:47 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 174.0s | isReplay: False | Success: True
2025-11-25 18:16:54 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 181.0s | isReplay: False | Success: True
2025-11-25 18:17:01 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 188.0s | isReplay: False | Success: True
2025-11-25 18:17:08 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 195.0s | isReplay: False | Success: True
2025-11-25 18:17:15 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 202.0s | isReplay: False | Success: True
2025-11-25 18:17:22 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 210.0s | isReplay: False | Success: True
2025-11-25 18:17:29 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 217.0s | isReplay: False | Success: True
2025-11-25 18:17:37 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 224.0s | isReplay: False | Success: True
2025-11-25 18:17:44 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 231.0s | isReplay: False | Success: True
2025-11-25 18:17:51 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 238.0s | isReplay: False | Success: True
2025-11-25 18:17:58 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 246.0s | isReplay: False | Success: True
2025-11-25 18:18:05 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 253.0s | isReplay: False | Success: True
2025-11-25 18:18:12 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 260.0s | isReplay: False | Success: True
2025-11-25 18:18:19 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 267.0s | isReplay: False | Success: True
2025-11-25 18:18:26 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 274.0s | isReplay: False | Success: True
2025-11-25 18:18:33 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 281.0s | isReplay: False | Success: True
2025-11-25 18:18:40 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 289.0s | isReplay: False | Success: True
2025-11-25 18:18:47 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 296.0s | isReplay: False | Success: True
2025-11-25 18:18:54 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 303.0s | isReplay: False | Success: True
2025-11-25 18:19:01 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 310.0s | isReplay: False | Success: True
2025-11-25 18:19:08 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 317.0s | isReplay: False | Success: True
2025-11-25 18:19:15 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 325.0s | isReplay: False | Success: True
2025-11-25 18:19:22 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 332.0s | isReplay: False | Success: True
2025-11-25 18:19:29 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 339.0s | isReplay: False | Success: True
2025-11-25 18:19:36 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 346.0s | isReplay: False | Success: True
2025-11-25 18:19:43 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 353.0s | isReplay: False | Success: True
2025-11-25 18:19:50 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 361.0s | isReplay: False | Success: True
2025-11-25 18:19:57 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 368.0s | isReplay: False | Success: True
2025-11-25 18:20:04 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 375.0s | isReplay: False | Success: True
2025-11-25 18:20:12 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 382.0s | isReplay: False | Success: True
2025-11-25 18:20:19 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 389.0s | isReplay: False | Success: True
2025-11-25 18:20:26 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 397.0s | isReplay: False | Success: True
2025-11-25 18:20:33 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 404.0s | isReplay: False | Success: True
2025-11-25 18:20:40 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 411.0s | isReplay: False | Success: True
2025-11-25 18:20:47 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 418.0s | isReplay: False | Success: True
2025-11-25 18:20:54 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 425.0s | isReplay: False | Success: True
2025-11-25 18:21:01 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 432.0s | isReplay: False | Success: True
2025-11-25 18:21:08 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 440.0s | isReplay: False | Success: True
2025-11-25 18:21:15 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 447.0s | isReplay: False | Success: True
2025-11-25 18:21:22 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 454.0s | isReplay: False | Success: True
2025-11-25 18:21:29 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 461.0s | isReplay: False | Success: True
2025-11-25 18:21:36 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 468.0s | isReplay: False | Success: True
2025-11-25 18:21:43 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 476.0s | isReplay: False | Success: True
2025-11-25 18:21:50 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 483.0s | isReplay: False | Success: True
2025-11-25 18:21:57 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 490.0s | isReplay: False | Success: True
2025-11-25 18:22:04 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 497.0s | isReplay: False | Success: True
2025-11-25 18:22:11 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 504.0s | isReplay: False | Success: True
2025-11-25 18:22:18 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 512.0s | isReplay: False | Success: True
2025-11-25 18:22:26 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 519.0s | isReplay: False | Success: True
2025-11-25 18:22:33 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 526.0s | isReplay: False | Success: True
2025-11-25 18:22:40 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 533.0s | isReplay: False | Success: True
